SourceWebsite,City,Country,ScrapeDateTime,Temperature_C,FeelsLike_C,Humidity_%,WindSpeed_kmh,Condition
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:19:19.148315+00:00,19.444444444444443,,,20.92,Showers
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:19:19.156309+00:00,59.0,,,20.92,Showers Early
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:19:39.786386+00:00,19.444444444444443,,,20.92,Showers
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:19:39.792927+00:00,59.0,,,20.92,Showers Early
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:19:39.800935+00:00,19.444444444444443,,,20.92,Showers
WeatherUnderground,New York,United States,2026-03-30T12:19:54.215139+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,New York,United States,2026-03-30T12:19:54.224156+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,Los Angeles,United States,2026-03-30T12:19:59.088959+00:00,48.0,,,3.22,Fair
WeatherUnderground,Los Angeles,United States,2026-03-30T12:19:59.096465+00:00,48.0,,,3.22,Fair
WeatherUnderground,Chicago,United States,2026-03-30T12:20:03.187266+00:00,24.444444444444443,,,24.14,AM Clouds/PM Sun
WeatherUnderground,Chicago,United States,2026-03-30T12:20:03.195261+00:00,24.444444444444443,,,24.14,AM Clouds/PM Sun
WeatherUnderground,Toronto,Canada,2026-03-30T12:20:07.529127+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Toronto,Canada,2026-03-30T12:20:07.539544+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:20:11.972547+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:20:11.980544+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:20:16.127776+00:00,28.88888888888889,,,19.31,Mostly Cloudy
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:20:16.135771+00:00,22.77777777777778,,,11.27,Partly Cloudy
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:20:19.785615+00:00,25.55555555555556,,,16.09,AM Drizzle
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:20:19.789118+00:00,48.0,,,20.92,Partly Cloudy
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:20:19.793448+00:00,25.55555555555556,,,16.09,AM Drizzle
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:20:19.797460+00:00,19.444444444444443,,,11.27,Partly Cloudy
WeatherUnderground,London,United Kingdom,2026-03-30T12:20:24.407076+00:00,53.0,,,20.92,Cloudy
WeatherUnderground,London,United Kingdom,2026-03-30T12:20:24.415085+00:00,55.0,,,24.14,Light Rain
WeatherUnderground,Paris,France,2026-03-30T12:20:30.290835+00:00,57.0,,,24.14,Cloudy
WeatherUnderground,Paris,France,2026-03-30T12:20:30.292842+00:00,57.0,,,24.14,Cloudy
WeatherUnderground,Paris,France,2026-03-30T12:20:30.295093+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Berlin,Germany,2026-03-30T12:20:35.024563+00:00,45.0,,,12.87,Rain Shower
WeatherUnderground,Berlin,Germany,2026-03-30T12:20:35.029572+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Madrid,Spain,2026-03-30T12:20:39.965994+00:00,18.88888888888889,,,22.53,Sunny
WeatherUnderground,Madrid,Spain,2026-03-30T12:20:39.977457+00:00,18.88888888888889,,,24.14,Sunny
WeatherUnderground,Rome,Italy,2026-03-30T12:20:45.199103+00:00,18.88888888888889,,,12.87,Fair
WeatherUnderground,Rome,Italy,2026-03-30T12:20:45.208365+00:00,19.444444444444443,,,14.48,Cloudy
WeatherUnderground,Rome,Italy,2026-03-30T12:20:45.217154+00:00,19.444444444444443,,,14.48,Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:20:52.481476+00:00,22.22222222222222,,,17.7,Partly Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:20:52.489485+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:20:52.497506+00:00,23.33333333333333,,,16.09,Partly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:20:59.548881+00:00,25.55555555555556,,,20.92,Mostly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:20:59.556933+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:20:59.565152+00:00,25.0,,,17.7,Mostly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:21:05.589975+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:21:05.598002+00:00,27.77777777777778,,,17.7,Partly Cloudy
WeatherUnderground,Dubai,United Arab Emirates,2026-03-30T12:21:09.791150+00:00,25.0,,,22.53,Mostly Cloudy
WeatherUnderground,Dubai,United Arab Emirates,2026-03-30T12:21:09.799183+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Dubai,United Arab Emirates,2026-03-30T12:21:09.807191+00:00,20.55555555555556,,,24.14,Mostly Cloudy
WeatherUnderground,Mumbai,India,2026-03-30T12:21:13.807007+00:00,30.55555555555556,,,20.92,Haze
WeatherUnderground,Mumbai,India,2026-03-30T12:21:13.810516+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Mumbai,India,2026-03-30T12:21:13.815025+00:00,27.22222222222222,,,27.36,Partly Cloudy
WeatherUnderground,Tokyo,Japan,2026-03-30T12:21:19.159155+00:00,17.77777777777778,,,17.7,Mostly Cloudy
WeatherUnderground,Tokyo,Japan,2026-03-30T12:21:19.167542+00:00,60.0,,,19.31,Showers Late
WeatherUnderground,Seoul,South Korea,2026-03-30T12:21:26.686662+00:00,50.0,,,11.27,Rain
WeatherUnderground,Seoul,South Korea,2026-03-30T12:21:26.694417+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Seoul,South Korea,2026-03-30T12:21:26.702420+00:00,50.0,,,11.27,Rain
WeatherUnderground,Singapore,Singapore,2026-03-30T12:21:31.238281+00:00,28.88888888888889,,,11.27,Mostly Cloudy
WeatherUnderground,Singapore,Singapore,2026-03-30T12:21:31.246381+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Sydney,Australia,2026-03-30T12:21:36.128034+00:00,20.0,,,6.44,Cloudy
WeatherUnderground,Sydney,Australia,2026-03-30T12:21:36.135040+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Sydney,Australia,2026-03-30T12:21:36.136044+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:21:39.871852+00:00,59.0,,,9.66,Partly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:21:39.881905+00:00,59.0,,,9.66,Partly Cloudy
WeatherUnderground,Auckland,New Zealand,2026-03-30T12:21:55.715719+00:00,18.33333333333333,,,25.75,Mostly Cloudy
WeatherUnderground,Auckland,New Zealand,2026-03-30T12:21:55.723643+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Auckland,New Zealand,2026-03-30T12:21:55.729388+00:00,51.0,,,14.48,Fair
WeatherUnderground,Auckland,New Zealand,2026-03-30T12:21:55.731975+00:00,16.666666666666668,,,27.36,Partly Cloudy
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:22:00.030190+00:00,19.444444444444443,,,20.92,Showers
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:22:00.037199+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:22:00.045206+00:00,19.444444444444443,,,20.92,Showers
WeatherUnderground,New York,United States,2026-03-30T12:22:13.536834+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,New York,United States,2026-03-30T12:22:13.544830+00:00,50.0,,,9.66,Fair
WeatherUnderground,New York,United States,2026-03-30T12:22:13.552828+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,Los Angeles,United States,2026-03-30T12:22:16.078267+00:00,48.0,,,3.22,Fair
WeatherUnderground,Los Angeles,United States,2026-03-30T12:22:16.081275+00:00,48.0,,,3.22,Fair
WeatherUnderground,Los Angeles,United States,2026-03-30T12:22:16.086283+00:00,27.22222222222222,,,8.05,AM Clouds/PM Sun
WeatherUnderground,Chicago,United States,2026-03-30T12:22:18.302210+00:00,24.444444444444443,,,24.14,AM Clouds/PM Sun
WeatherUnderground,Chicago,United States,2026-03-30T12:22:18.312129+00:00,25.55555555555556,,,25.75,AM Clouds/PM Sun
WeatherUnderground,Toronto,Canada,2026-03-30T12:22:20.647919+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Toronto,Canada,2026-03-30T12:22:20.652406+00:00,26.666666666666668,,,9.66,Cloudy
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:22:23.316573+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:22:23.324740+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:22:27.668864+00:00,28.88888888888889,,,19.31,Mostly Cloudy
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:22:27.676866+00:00,22.77777777777778,,,11.27,Partly Cloudy
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:22:27.680987+00:00,28.88888888888889,,,19.31,Mostly Cloudy
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:22:30.523579+00:00,25.55555555555556,,,16.09,AM Drizzle
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:22:30.531036+00:00,25.55555555555556,,,16.09,AM Drizzle
WeatherUnderground,London,United Kingdom,2026-03-30T12:22:32.710435+00:00,53.0,,,20.92,Cloudy
WeatherUnderground,London,United Kingdom,2026-03-30T12:22:32.718432+00:00,55.0,,,24.14,Light Rain
WeatherUnderground,Paris,France,2026-03-30T12:22:34.952527+00:00,57.0,,,24.14,Cloudy
WeatherUnderground,Paris,France,2026-03-30T12:22:34.956533+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Paris,France,2026-03-30T12:22:34.964692+00:00,57.0,,,24.14,Cloudy
WeatherUnderground,Berlin,Germany,2026-03-30T12:22:37.149239+00:00,45.0,,,12.87,Rain Shower
WeatherUnderground,Berlin,Germany,2026-03-30T12:22:37.160244+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Berlin,Germany,2026-03-30T12:22:37.165515+00:00,48.0,,,14.48,Showers
WeatherUnderground,Madrid,Spain,2026-03-30T12:22:39.688846+00:00,18.88888888888889,,,22.53,Sunny
WeatherUnderground,Madrid,Spain,2026-03-30T12:22:39.698283+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Rome,Italy,2026-03-30T12:22:41.903201+00:00,18.88888888888889,,,12.87,Fair
WeatherUnderground,Rome,Italy,2026-03-30T12:22:41.905702+00:00,18.33333333333333,,,12.87,Cloudy
WeatherUnderground,Rome,Italy,2026-03-30T12:22:41.906339+00:00,19.444444444444443,,,11.27,Partly Cloudy
WeatherUnderground,Rome,Italy,2026-03-30T12:22:41.906403+00:00,53.0,,,20.92,Cloudy
WeatherUnderground,Rome,Italy,2026-03-30T12:22:41.909300+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Rome,Italy,2026-03-30T12:22:41.915084+00:00,19.444444444444443,,,14.48,Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:22:44.182970+00:00,22.22222222222222,,,17.7,Partly Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:22:44.191065+00:00,23.33333333333333,,,16.09,Partly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:22:48.469040+00:00,25.55555555555556,,,20.92,Mostly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:22:48.478419+00:00,25.0,,,17.7,Mostly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:22:50.480642+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:22:50.482438+00:00,27.77777777777778,,,17.7,Partly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:22:50.482515+00:00,26.666666666666668,,,16.09,Fair
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:22:50.483020+00:00,26.666666666666668,,,16.09,Fair
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:22:50.488600+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Dubai,United Arab Emirates,2026-03-30T12:22:52.822746+00:00,25.0,,,22.53,Mostly Cloudy
WeatherUnderground,Dubai,United Arab Emirates,2026-03-30T12:22:52.831066+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Mumbai,India,2026-03-30T12:22:55.779077+00:00,30.55555555555556,,,20.92,Haze
WeatherUnderground,Mumbai,India,2026-03-30T12:22:55.782594+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Mumbai,India,2026-03-30T12:22:55.787128+00:00,27.22222222222222,,,27.36,Partly Cloudy
WeatherUnderground,Tokyo,Japan,2026-03-30T12:22:58.132695+00:00,17.77777777777778,,,17.7,Mostly Cloudy
WeatherUnderground,Tokyo,Japan,2026-03-30T12:22:58.132801+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Tokyo,Japan,2026-03-30T12:22:58.138155+00:00,60.0,,,19.31,Showers Late
WeatherUnderground,Seoul,South Korea,2026-03-30T12:23:00.249517+00:00,50.0,,,11.27,Rain
WeatherUnderground,Seoul,South Korea,2026-03-30T12:23:00.257521+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Seoul,South Korea,2026-03-30T12:23:00.265518+00:00,50.0,,,11.27,Rain
WeatherUnderground,Singapore,Singapore,2026-03-30T12:23:02.281867+00:00,28.88888888888889,,,11.27,Mostly Cloudy
WeatherUnderground,Singapore,Singapore,2026-03-30T12:23:02.282939+00:00,26.666666666666668,,,11.27,Mostly Cloudy
WeatherUnderground,Singapore,Singapore,2026-03-30T12:23:02.289998+00:00,26.666666666666668,,,11.27,Mostly Cloudy
WeatherUnderground,Sydney,Australia,2026-03-30T12:23:04.208856+00:00,20.0,,,6.44,Cloudy
WeatherUnderground,Sydney,Australia,2026-03-30T12:23:04.216553+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Sydney,Australia,2026-03-30T12:23:04.220728+00:00,60.0,,,9.66,Mostly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:23:06.788724+00:00,59.0,,,9.66,Partly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:23:06.796737+00:00,58.0,,,12.87,Partly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:23:06.799942+00:00,59.0,,,9.66,Partly Cloudy
WeatherUnderground,Auckland,New Zealand,2026-03-30T12:23:08.910959+00:00,18.33333333333333,,,25.75,Mostly Cloudy
WeatherUnderground,Auckland,New Zealand,2026-03-30T12:23:08.918954+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:23:11.321378+00:00,19.444444444444443,,,20.92,Showers
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:23:11.333825+00:00,19.444444444444443,,,20.92,Showers
WeatherUnderground,New York,United States,2026-03-30T12:23:24.941898+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,New York,United States,2026-03-30T12:23:24.949409+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,New York,United States,2026-03-30T12:23:24.951145+00:00,50.0,,,9.66,Fair
WeatherUnderground,New York,United States,2026-03-30T12:23:24.959665+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,Los Angeles,United States,2026-03-30T12:23:27.092480+00:00,48.0,,,3.22,Fair
WeatherUnderground,Los Angeles,United States,2026-03-30T12:23:27.100476+00:00,27.22222222222222,,,8.05,AM Clouds/PM Sun
WeatherUnderground,Chicago,United States,2026-03-30T12:23:29.918017+00:00,24.444444444444443,,,24.14,AM Clouds/PM Sun
WeatherUnderground,Chicago,United States,2026-03-30T12:23:29.925028+00:00,24.444444444444443,,,24.14,AM Clouds/PM Sun
WeatherUnderground,Toronto,Canada,2026-03-30T12:23:32.694037+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Toronto,Canada,2026-03-30T12:23:32.700088+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:23:37.619372+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:23:37.620461+00:00,26.666666666666668,,,9.66,Cloudy
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:23:37.623993+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:23:39.685199+00:00,28.88888888888889,,,19.31,Mostly Cloudy
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:23:39.692704+00:00,53.0,,,11.27,Cloudy
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:23:41.813560+00:00,25.55555555555556,,,16.09,AM Drizzle
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:23:41.819123+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:23:41.821637+00:00,25.55555555555556,,,16.09,AM Drizzle
WeatherUnderground,London,United Kingdom,2026-03-30T12:23:44.015708+00:00,53.0,,,20.92,Cloudy
WeatherUnderground,London,United Kingdom,2026-03-30T12:23:44.023713+00:00,54.0,,,22.53,Showers
WeatherUnderground,London,United Kingdom,2026-03-30T12:23:44.025625+00:00,55.0,,,24.14,Light Rain
WeatherUnderground,Paris,France,2026-03-30T12:23:47.052247+00:00,57.0,,,24.14,Cloudy
WeatherUnderground,Paris,France,2026-03-30T12:23:47.058794+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Berlin,Germany,2026-03-30T12:23:48.999453+00:00,45.0,,,12.87,Rain Shower
WeatherUnderground,Berlin,Germany,2026-03-30T12:23:49.007450+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Madrid,Spain,2026-03-30T12:23:51.276603+00:00,18.88888888888889,,,22.53,Sunny
WeatherUnderground,Madrid,Spain,2026-03-30T12:23:51.284607+00:00,18.88888888888889,,,24.14,Sunny
WeatherUnderground,Rome,Italy,2026-03-30T12:23:53.426309+00:00,18.88888888888889,,,12.87,Fair
WeatherUnderground,Rome,Italy,2026-03-30T12:23:53.436123+00:00,19.444444444444443,,,14.48,Cloudy
WeatherUnderground,Rome,Italy,2026-03-30T12:23:53.442676+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:23:56.305690+00:00,22.22222222222222,,,17.7,Partly Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:23:56.313687+00:00,19.444444444444443,,,11.27,Partly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:23:58.363722+00:00,25.55555555555556,,,20.92,Mostly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:23:58.372205+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:24:00.772245+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:24:00.780166+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:24:00.788243+00:00,27.77777777777778,,,17.7,Partly Cloudy
WeatherUnderground,Dubai,United Arab Emirates,2026-03-30T12:24:03.653594+00:00,25.0,,,22.53,Mostly Cloudy
WeatherUnderground,Dubai,United Arab Emirates,2026-03-30T12:24:03.661674+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Dubai,United Arab Emirates,2026-03-30T12:24:03.669668+00:00,20.55555555555556,,,24.14,Mostly Cloudy
WeatherUnderground,Mumbai,India,2026-03-30T12:24:06.916356+00:00,30.55555555555556,,,20.92,Haze
WeatherUnderground,Mumbai,India,2026-03-30T12:24:06.924346+00:00,30.55555555555556,,,20.92,Haze
WeatherUnderground,Mumbai,India,2026-03-30T12:24:06.925539+00:00,53.0,,,20.92,Cloudy
WeatherUnderground,Mumbai,India,2026-03-30T12:24:06.932549+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Mumbai,India,2026-03-30T12:24:06.941961+00:00,27.22222222222222,,,27.36,Partly Cloudy
WeatherUnderground,Tokyo,Japan,2026-03-30T12:24:09.384653+00:00,17.77777777777778,,,17.7,Mostly Cloudy
WeatherUnderground,Tokyo,Japan,2026-03-30T12:24:09.392648+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Tokyo,Japan,2026-03-30T12:24:09.408834+00:00,60.0,,,19.31,Showers Late
WeatherUnderground,Tokyo,Japan,2026-03-30T12:24:09.415850+00:00,60.0,,,19.31,Showers Late
WeatherUnderground,Seoul,South Korea,2026-03-30T12:24:12.460596+00:00,50.0,,,11.27,Rain
WeatherUnderground,Seoul,South Korea,2026-03-30T12:24:12.467127+00:00,50.0,,,11.27,Rain
WeatherUnderground,Seoul,South Korea,2026-03-30T12:24:12.470538+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Singapore,Singapore,2026-03-30T12:24:14.993381+00:00,28.88888888888889,,,11.27,Mostly Cloudy
WeatherUnderground,Singapore,Singapore,2026-03-30T12:24:15.001375+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Sydney,Australia,2026-03-30T12:24:17.065976+00:00,20.0,,,6.44,Cloudy
WeatherUnderground,Sydney,Australia,2026-03-30T12:24:17.073973+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:24:19.507145+00:00,59.0,,,9.66,Partly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:24:19.515142+00:00,58.0,,,12.87,Partly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:24:19.519729+00:00,59.0,,,9.66,Partly Cloudy
WeatherUnderground,Melbourne,Australia,2026-03-30T12:24:19.523241+00:00,18.33333333333333,,,11.27,Partly Cloudy
WeatherUnderground,Auckland,New Zealand,2026-03-30T12:24:21.807897+00:00,18.33333333333333,,,25.75,Mostly Cloudy
WeatherUnderground,Auckland,New Zealand,2026-03-30T12:24:21.810470+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:24:24.668515+00:00,59.0,,,19.31,Showers Early
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:24:24.671077+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Beirut,Lebanon,2026-03-30T12:24:24.676626+00:00,59.0,,,19.31,Showers Early
WeatherUnderground,New York,United States,2026-03-30T12:24:38.282442+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,New York,United States,2026-03-30T12:24:38.288592+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,New York,United States,2026-03-30T12:24:38.290601+00:00,21.11111111111111,,,20.92,Mostly Cloudy
WeatherUnderground,Los Angeles,United States,2026-03-30T12:24:41.035257+00:00,48.0,,,3.22,Fair
WeatherUnderground,Los Angeles,United States,2026-03-30T12:24:41.036273+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Los Angeles,United States,2026-03-30T12:24:41.038867+00:00,48.0,,,3.22,Fair
WeatherUnderground,Los Angeles,United States,2026-03-30T12:24:41.042877+00:00,27.22222222222222,,,8.05,AM Clouds/PM Sun
WeatherUnderground,Chicago,United States,2026-03-30T12:24:43.846546+00:00,24.444444444444443,,,24.14,AM Clouds/PM Sun
WeatherUnderground,Chicago,United States,2026-03-30T12:24:43.855642+00:00,24.444444444444443,,,24.14,AM Clouds/PM Sun
WeatherUnderground,Toronto,Canada,2026-03-30T12:24:46.605915+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Toronto,Canada,2026-03-30T12:24:46.610921+00:00,53.0,,,11.27,Cloudy
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:24:49.405933+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:24:49.411438+00:00,26.666666666666668,,,9.66,Cloudy
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:24:49.419441+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Mexico City,Mexico,2026-03-30T12:24:49.422653+00:00,27.22222222222222,,,11.27,Scattered Thunderstorms
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:24:51.445775+00:00,28.88888888888889,,,19.31,Mostly Cloudy
WeatherUnderground,Sao Paulo,Brazil,2026-03-30T12:24:51.456070+00:00,28.88888888888889,,,19.31,Mostly Cloudy
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:24:54.140139+00:00,25.55555555555556,,,16.09,AM Drizzle
WeatherUnderground,Buenos Aires,Argentina,2026-03-30T12:24:54.148664+00:00,25.55555555555556,,,16.09,AM Drizzle
WeatherUnderground,London,United Kingdom,2026-03-30T12:24:56.052216+00:00,53.0,,,20.92,Cloudy
WeatherUnderground,London,United Kingdom,2026-03-30T12:24:56.060387+00:00,55.0,,,24.14,Light Rain
WeatherUnderground,Paris,France,2026-03-30T12:24:58.841430+00:00,57.0,,,24.14,Cloudy
WeatherUnderground,Paris,France,2026-03-30T12:24:58.849436+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Berlin,Germany,2026-03-30T12:25:00.762220+00:00,45.0,,,12.87,Rain Shower
WeatherUnderground,Berlin,Germany,2026-03-30T12:25:00.770240+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Berlin,Germany,2026-03-30T12:25:00.775862+00:00,48.0,,,14.48,Showers
WeatherUnderground,Berlin,Germany,2026-03-30T12:25:00.776209+00:00,45.0,,,12.87,Rain Shower
WeatherUnderground,Berlin,Germany,2026-03-30T12:25:00.776287+00:00,48.0,,,14.48,Showers
WeatherUnderground,Madrid,Spain,2026-03-30T12:25:03.198850+00:00,18.88888888888889,,,22.53,Sunny
WeatherUnderground,Madrid,Spain,2026-03-30T12:25:03.206769+00:00,18.88888888888889,,,24.14,Sunny
WeatherUnderground,Rome,Italy,2026-03-30T12:25:05.343207+00:00,18.88888888888889,,,12.87,Fair
WeatherUnderground,Rome,Italy,2026-03-30T12:25:05.351228+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:25:07.873688+00:00,22.22222222222222,,,17.7,Partly Cloudy
WeatherUnderground,Cairo,Egypt,2026-03-30T12:25:07.875693+00:00,22.77777777777778,,,14.48,Mostly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:25:11.177128+00:00,25.55555555555556,,,20.92,Mostly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:25:11.185136+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Nairobi,Kenya,2026-03-30T12:25:11.187645+00:00,25.0,,,17.7,Mostly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:25:14.224016+00:00,59.0,,,3.22,Partly Cloudy
WeatherUnderground,Johannesburg,South Africa,2026-03-30T12:25:14.233076+00:00,27.77777777777778,,,17.7,Partly Cloudy
